1052243,-3315690,2495056,-66601,-41648,80649
1039670,-3328813,2399197,-66606,-41830,81708
1046447,-3316744,2507514,-66697,-41667,80752
1043426,-3322171,2396074,-66524,-41722,81633
1052175,-3324521,2498483,-66568,-41851,80853
1036525,-3322771,2395229,-66516,-41845,81400
1050055,-3318893,2504870,-66719,-41940,81035
1045386,-3323536,2402087,-66571,-41760,81422
1049994,-3332043,2508180,-66660,-41914,81031
1043142,-3321835,2399310,-66610,-41463,81555
1046643,-3327882,2501324,-66627,-41797,80775
1039633,-3319944,2395952,-66733,-41777,81659
1044801,-3322493,2507269,-66681,-41737,80646
1041123,-3314115,2399457,-66840,-41756,81841
1044752,-3324615,2507159,-66777,-41583,80462
1050254,-3321740,2403190,-66713,-41854,81940
1048468,-3322186,2498167,-66547,-41526,80649
1041617,-3319017,2395895,-66683,-41866,81632
1046710,-3325857,2507420,-66569,-41825,80723
1041548,-3323320,2398999,-66659,-41687,81501
1042664,-3329849,2504670,-66732,-41825,80982
1036463,-3320341,2389004,-66545,-41665,81350
1051964,-3322232,2508008,-66559,-41849,80957
1043685,-3324602,2392586,-66529,-41675,81372
1041266,-3327054,2504204,-66534,-41976,80906
1046725,-3319483,2396485,-66646,-41505,81659
1052345,-3329153,2501338,-66544,-41829,80643
1045064,-3318699,2396364,-66643,-41805,81788
1033989,-3324842,2500317,-66683,-41581,80468
1051997,-3316004,2397085,-66771,-41758,81969
1042924,-3332429,2513478,-66646,-41677,80564
1028896,-3324832,2395328,-66755,-42032,81684
1046384,-3325414,2504527,-66746,-41614,80723
1050555,-3321976,2399618,-66660,-41731,81629
1037457,-3324855,2513379,-66563,-41880,80855
1045424,-3323297,2389597,-66567,-41555,81347
1048209,-3322265,2507931,-66737,-41981,81034
1040202,-3329145,2389145,-66460,-41608,81243
1037412,-3322570,2507166,-66729,-41929,80881
1045178,-3320951,2396175,-66562,-41654,81607
1050670,-3330563,2507326,-66460,-41925,80590
1043163,-3313082,2393181,-66700,-41743,81817
1046652,-3325765,2507317,-66654,-41670,80566
1043610,-3320316,2399104,-66471,-42007,81736
1041155,-3322415,2503868,-66675,-41514,80493
1037495,-3318502,2396328,-66733,-41763,81947
1050321,-3325816,2510575,-66656,-41741,80564
1032989,-3329621,2395104,-66510,-42058,81475
1050090,-3323257,2504805,-66651,-41787,80905
1045552,-3323529,2392608,-66523,-41685,81346
1046496,-3330029,2507849,-66556,-41898,80982
1038333,-3317138,2392123,-66528,-41726,81350
