1590368,-3368199,2360273,-66295,-15652,61033
1586560,-3369849,2468083,-66058,-15671,60156
1594209,-3363800,2357196,-66048,-15546,61011
1580702,-3364190,2474341,-66297,-15739,60338
1583222,-3368433,2359768,-66201,-15618,60958
1581103,-3368919,2470716,-66179,-15618,59974
1583056,-3365979,2356997,-66150,-15641,61221
1586441,-3363217,2471090,-66241,-15643,60078
1595763,-3366699,2351415,-66204,-15524,61166
1579561,-3370423,2470315,-66182,-15766,59843
1588037,-3362103,2363911,-66226,-15457,61376
1583281,-3370332,2467445,-66007,-15735,59922
1590648,-3366173,2353903,-66105,-15707,61063
1582915,-3369968,2471005,-66057,-15704,60156
1592386,-3371477,2354114,-66046,-15562,61036
1590499,-3367948,2467918,-66000,-15771,60025
1582968,-3365865,2353855,-66325,-15587,61142
1581112,-3371145,2473982,-66017,-15670,60104
1585584,-3372262,2356228,-66037,-15738,60723
1584108,-3359434,2474681,-66363,-15600,60391
1597875,-3370286,2354344,-65997,-15514,61009
1575826,-3372570,2470270,-66194,-15746,59895
1590038,-3361124,2357544,-66306,-15518,61272
1583186,-3368177,2473619,-66127,-15759,59868
1588442,-3373525,2357421,-66196,-15667,61242
1578889,-3363117,2477040,-66370,-15475,60000
1588914,-3367342,2347492,-66198,-15750,61011
1583157,-3376758,2470815,-65868,-15632,60000
1587013,-3368506,2356819,-66116,-15741,61036
1586438,-3361052,2474278,-66143,-15695,60183
1592910,-3369803,2344132,-66116,-15722,60749
1598894,-3363857,2478390,-66171,-15652,60334
1590443,-3368215,2357053,-66292,-15602,60956
1579358,-3365881,2476809,-66118,-15790,60052
1587074,-3370739,2356721,-66081,-15665,60932
1581187,-3366854,2473774,-66078,-15671,60001
1584941,-3369333,2357006,-66167,-15651,61141
1592039,-3368734,2471260,-66139,-15596,59971
1586791,-3363818,2353769,-66312,-15608,61011
1588180,-3368694,2480610,-66140,-15576,60049
1586468,-3361259,2357245,-66303,-15501,61195
1581190,-3369019,2470586,-66177,-15619,59896
1594227,-3363945,2357207,-66184,-15776,61087
1588420,-3366721,2474149,-66171,-15706,59997
1581288,-3367226,2356662,-66328,-15631,61011
1586653,-3369998,2471134,-65970,-15724,60156
1594669,-3373111,2353711,-65960,-15732,60826
1582709,-3363236,2474142,-66242,-15675,60156
1585399,-3369673,2347187,-66072,-15657,60909
1586722,-3376747,2477242,-65915,-15675,59997
1585095,-3367235,2353662,-66152,-15602,61012
1584835,-3364593,2470676,-66242,-15637,59869
1590480,-3370315,2351060,-66132,-15653,61166
1583177,-3365963,2473626,-66115,-15759,59895
1588696,-3369311,2350823,-66211,-15644,61062
1585027,-3369235,2473674,-66088,-15692,59816
1590562,-3370539,2357058,-66173,-15681,61008
1589988,-3363085,2474518,-66200,-15635,60155
1592130,-3362584,2357167,-66441,-15608,60982
1579442,-3372418,2470569,-66064,-15688,59974
1592392,-3367206,2357036,-66197,-15613,60930
1575927,-3370467,2470290,-66051,-15825,60001
1581719,-3369711,2350148,-66026,-15613,60910
1582739,-3367749,2477218,-66266,-15726,60101
1590813,-3368467,2350637,-66025,-15659,60959
1584769,-3366791,2473890,-66256,-15687,59919
1585301,-3369685,2350550,-66079,-15860,61141
1586817,-3365968,2476832,-66160,-15752,59815
1580121,-3364551,2346729,-66085,-15863,60936
1577874,-3367464,2473238,-66210,-16040,59920
1577854,-3361056,2356369,-66339,-15999,61168
1569000,-3364608,2472515,-66187,-16152,59845
1567872,-3371148,2351792,-66199,-16368,60750
1553082,-3364399,2468356,-66090,-16639,59978
1544446,-3368643,2353500,-66172,-16612,60756
1498578,-3357109,2477727,-66420,-17107,59937
1356015,-3407874,2361156,-65551,-22835,58990
1078164,-3344981,2407556,-68102,-30135,57368
1183376,-3353262,2308324,-64236,-21193,62564
1034629,-3384107,2461789,-67566,-30377,53684
1200696,-3357418,2415485,-65866,-27387,61253
1088079,-3303531,2405452,-66440,-23693,60909
1096090,-3428842,2385258,-65537,-26906,55092
1016562,-3348923,2492394,-66806,-27968,58650
1027126,-3326360,2332946,-66420,-26805,61903
1001551,-3387410,2474924,-65992,-27343,55814
1013110,-3379321,2368209,-66519,-26050,58288
931610,-3317642,2447775,-66846,-25334,59702
868086,-3374599,2357477,-65956,-29815,58316
836559,-3372483,2479751,-66436,-30322,55792
873082,-3340948,2320056,-66095,-24765,59747
826374,-3349454,2472138,-66505,-27485,57778
755935,-3374624,2369695,-66190,-30558,56254
689965,-3328446,2460683,-66678,-29988,58279
676741,-3346026,2337147,-66159,-28014,58736
686416,-3373942,2525896,-66813,-30580,54258
640138,-3333860,2328548,-66111,-27042,59933
532640,-3344143,2483478,-66366,-31330,56721
592665,-3384781,2392683,-66569,-32475,55105
489247,-3308980,2417878,-65618,-25414,59440
463155,-3375410,2431596,-67083,-35676,55687
425174,-3352299,2471958,-66564,-31064,54744
339431,-3310163,2296013,-65228,-26606,61042
334194,-3390938,2584203,-67817,-39628,51407
279704,-3335659,2295125,-65563,-25895,57975
296393,-3333130,2517654,-66284,-32307,58636
122129,-3376751,2412612,-67014,-38656,50636
120779,-3332511,2454114,-64810,-29196,58581
50714,-3307629,2369751,-68203,-37693,56759
2662,-3395058,2469656,-64571,-31493,51669
-16941,-3316061,2418339,-67239,-39322,57028
-94171,-3310202,2448556,-66219,-33048,56006
-110910,-3370409,2391221,-65571,-36509,53611
-202519,-3348317,2533044,-67605,-40668,52945
-267829,-3296859,2296331,-65391,-31595,57857
-280640,-3365922,2581471,-67142,-44080,52232
-440316,-3329355,2325473,-66121,-37322,52969
-417542,-3329280,2504768,-65640,-39294,55660
-582754,-3316548,2384538,-67864,-44502,52652
-512264,-3374447,2490429,-64682,-36595,52340
-662232,-3300729,2378736,-67722,-43815,55114
-639521,-3370042,2534105,-65572,-42838,51460
-805493,-3306446,2337593,-66063,-42233,53288
-840752,-3350665,2533920,-67727,-48259,52120
-926537,-3312410,2310582,-65091,-39653,52885
-1078255,-3335893,2514080,-67834,-51816,51184
-1008860,-3336431,2408715,-65453,-47625,52123
-1291360,-3289867,2405791,-67076,-47935,51527
-1175659,-3358059,2436270,-66609,-52708,51280
-1408031,-3303490,2416366,-66202,-47452,50082
-1325825,-3328598,2425073,-67411,-55204,52225
-1438393,-3324321,2496545,-65617,-50020,49641
-1505168,-3307832,2374650,-67713,-55324,50179
-1610048,-3320481,2492846,-65690,-51426,51406
-1649737,-3326406,2408642,-67631,-58563,48285
-1694163,-3318328,2531764,-65153,-53806,50502
-1836847,-3296064,2371844,-67891,-60306,49805
-1757295,-3351534,2562547,-64934,-54364,48442
-2053734,-3266449,2340469,-68178,-61454,49589
-2001988,-3350462,2498388,-65377,-57322,48765
-2000563,-3316531,2444851,-66892,-60594,48148
-2250279,-3284836,2469249,-67340,-60797,48067
-2132273,-3345773,2449880,-65022,-59707,49350
-2356275,-3292518,2518486,-68069,-63420,46184
-2443852,-3322632,2340584,-66127,-62200,48844
-2362167,-3300541,2620481,-66392,-65494,46977
-2705466,-3295835,2321651,-67370,-65065,46764
-2644328,-3336342,2509158,-65904,-65571,46867
-2553828,-3305062,2522769,-66647,-69325,46684
-2962763,-3266161,2431806,-67467,-68062,45377
-2801174,-3350777,2409871,-65076,-68313,47987
-2826895,-3296843,2598936,-67914,-71499,43285
-3110212,-3256327,2301002,-65932,-65585,47672
-3060626,-3346732,2583961,-66644,-75293,45024
-3166054,-3289109,2350741,-66329,-66939,43874
-3364433,-3270486,2474816,-67712,-75365,45515
-3210577,-3297471,2484502,-65735,-73379,46014
-3463566,-3306335,2463780,-67507,-72684,42296
-3449000,-3281632,2399418,-67037,-75764,46338
-3384819,-3336722,2577253,-65422,-73515,42961
-3792099,-3245129,2329808,-68582,-79055,42881
-3741285,-3300796,2480400,-65735,-76062,45921
-3632717,-3304392,2513743,-66559,-79283,41521
-4059528,-3254602,2425008,-67471,-79293,42717
-3935362,-3309798,2432112,-66073,-82933,44867
-3878587,-3301984,2620125,-66209,-80997,40526
-4254521,-3242433,2339370,-67727,-83929,42788
-4167161,-3321122,2543475,-65906,-85063,42736
-4053318,-3277432,2484069,-66817,-83845,40795
-4456588,-3243562,2450419,-67221,-84843,41028
-4352296,-3325938,2437003,-65840,-87004,41806
-4335145,-3265376,2581475,-67048,-85967,39390
-4676178,-3234283,2316057,-67557,-89513,40775
-4510725,-3308852,2562394,-65294,-87806,39933
-4641847,-3267086,2418715,-68239,-88925,38592
-4747144,-3250247,2465844,-66220,-87605,40060
-4603412,-3309593,2526523,-66339,-92195,38154
-4941671,-3215177,2434738,-67911,-86623,37961
-4888088,-3305046,2440806,-66502,-93656,39263
-4768950,-3279009,2645387,-66456,-90621,36950
-5144995,-3219069,2347292,-67742,-90543,38690
-5132676,-3310524,2561647,-66489,-96942,36292
-4991505,-3261093,2500579,-66083,-90987,38042
-5364611,-3232224,2503611,-68390,-97820,35408
-5250590,-3296283,2454152,-65395,-96195,37438
-5225316,-3262342,2618636,-67075,-94959,35029
-5635243,-3201989,2374812,-67977,-100328,35615
-5546645,-3314896,2545595,-65629,-99673,35183
-5438764,-3227659,2478021,-67523,-97251,35476
-5635113,-3245910,2519017,-67493,-99303,33135
-5429270,-3284857,2557552,-65382,-97833,36318
-5849354,-3192869,2456967,-69075,-100086,32868
-5696354,-3298128,2427631,-65652,-98746,34427
-5531275,-3243837,2669885,-67046,-100789,33071
-5929276,-3191417,2315909,-67716,-96287,33741
-5759960,-3303536,2630061,-66423,-103418,32125
-5689609,-3229602,2508957,-66952,-97635,33854
-6047076,-3214673,2465721,-68285,-100329,31178
-5875765,-3293077,2550511,-66105,-104288,31759
-5884045,-3228394,2582418,-67048,-98583,31727
-6178787,-3206610,2411345,-68278,-104287,30891
-6077199,-3294205,2590404,-66201,-102627,29084
-6034983,-3200309,2523697,-67488,-100930,32399
-6333346,-3220932,2536608,-68391,-105644,28631
-6255712,-3272961,2476731,-66102,-101974,30058
-6226168,-3216314,2658543,-68258,-105152,28843
-6553799,-3206643,2406923,-67670,-105669,29255
-6450483,-3266252,2607957,-67202,-106744,28513
-6428165,-3225313,2532740,-67792,-105394,27363
-6775715,-3193690,2496647,-67832,-109334,27850
-6605463,-3261869,2513501,-66764,-108371,28259
-6622943,-3226235,2645393,-67944,-108634,25421
-6973413,-3188197,2404447,-67704,-111324,28438
-6828049,-3262445,2619978,-66561,-111666,25496
-6798058,-3218946,2573066,-67917,-112580,25073
-7116552,-3195840,2508770,-67177,-112999,26811
-6981244,-3259185,2538673,-67081,-115259,24381
-6940734,-3212129,2637133,-67204,-110976,24134
-7252392,-3186200,2439337,-67828,-117201,25111
-7121971,-3249720,2598984,-67455,-114299,23036
-7052386,-3185332,2544848,-67918,-113576,24195
-7332501,-3213825,2522067,-67065,-116630,22463
-7180691,-3234615,2537145,-67766,-116788,22816
-7142303,-3177576,2613597,-67610,-111295,23996
-7440404,-3207145,2472598,-67372,-118210,21267
-7262061,-3228323,2607779,-67311,-114846,21830
-7271124,-3185679,2489178,-67768,-110537,24162
-7432955,-3224468,2586971,-68470,-120065,18762
-7224164,-3200556,2537938,-66303,-108412,24920
-7573977,-3162873,2528754,-69475,-114152,21083
-7349559,-3275134,2530726,-66521,-114166,20981
-7213805,-3187438,2668807,-67086,-110232,24982
-7708419,-3153727,2425726,-69564,-117109,21229
-7532196,-3277715,2604773,-65227,-111969,23189
-7540368,-3195775,2558051,-68842,-115031,22882
-7772427,-3198666,2524304,-67742,-114437,21017
-7670824,-3214337,2610704,-66698,-118455,24835
-7916797,-3190088,2504224,-68355,-113269,20208
-7847810,-3224051,2570508,-67685,-121266,22204
-7800602,-3198696,2667267,-67021,-116125,24048
-8321457,-3165104,2362851,-68903,-118524,19854
-8115703,-3261858,2673486,-66378,-125669,21090
-8052377,-3167276,2591517,-67132,-120368,22449
-8491125,-3163564,2520052,-68774,-125001,19236
-8315160,-3260493,2557588,-66072,-124610,19252
-8251682,-3146287,2674659,-67905,-124432,20275
-8590786,-3175722,2473738,-68703,-127530,18211
-8401711,-3233583,2602919,-65907,-123228,18638
-8404733,-3177875,2588703,-68831,-126288,17018
-8726310,-3145937,2498258,-67970,-125904,17937
-8510035,-3221671,2626977,-67182,-128963,18253
-8608263,-3184877,2585430,-68241,-122978,14160
-8894032,-3161932,2484963,-68112,-130482,17144
-8753025,-3182166,2651358,-67760,-131193,15316
-8751104,-3181419,2568285,-67415,-126656,14061
-9069158,-3156833,2569716,-68723,-135587,13778
-8936787,-3183264,2517736,-67341,-128601,14739
-8834484,-3157586,2705639,-68779,-133519,13878
-9211164,-3163556,2432711,-68093,-133095,11885
-8974264,-3182166,2627066,-67503,-131345,15128
-9008420,-3160575,2607465,-69426,-134980,11557
-9276994,-3141150,2464685,-66684,-129184,12939
-9110813,-3205403,2644122,-68964,-139131,12117
-9111053,-3127342,2519984,-67409,-124548,12412
-9297568,-3165477,2585783,-69351,-141586,12412
-9197170,-3170630,2575518,-66792,-127786,12163
-9218118,-3133753,2588224,-69364,-134997,12260
-9304426,-3167669,2594384,-68369,-136869,10159
-9099354,-3166883,2619330,-65971,-128586,13564
-9484436,-3136514,2575757,-71219,-140234,7488
-9344135,-3171985,2486730,-65313,-128655,13041
-9153610,-3125598,2775792,-69651,-140798,9272
-9548596,-3154099,2384729,-67128,-125888,9033
-9300357,-3170296,2692283,-68707,-141393,10731
-9149120,-3139718,2612981,-67526,-127954,8987
-9483092,-3112462,2526486,-69454,-133437,9056
-9271243,-3198483,2644860,-67322,-135647,8845
-9229506,-3129303,2589831,-68077,-127160,8367
-9354128,-3133214,2562516,-69712,-135379,8675
-9145214,-3176591,2666718,-66039,-127780,7364
-9313068,-3120238,2573651,-69966,-130200,7862
-9226196,-3144723,2589185,-68021,-128796,6733
-8928200,-3163007,2699806,-67005,-127140,7004
-9256291,-3097392,2514134,-69867,-125840,6147
-8939558,-3186617,2602875,-67193,-124563,5937
-8680106,-3128396,2734779,-68069,-123648,5616
-8920067,-3089600,2444274,-69403,-119320,3710
1321739,-3251442,2402780,-69059,-20065,41293
-342541,-3130326,2719038,-64582,-39979,3643
-601236,-3499548,3006180,-62723,-94913,-7656
141252,-2997542,1371579,-72283,-57980,-16289
-325414,-3307631,2600718,-65075,-58642,-3809
-416198,-3052030,2331829,-71648,-71692,16644
-706501,-3293373,2937504,-70737,-59949,18454
-76428,-3075805,1953702,-64789,-20251,7997
-189012,-3328855,2552330,-66654,-64779,2770
-200699,-2921794,2363677,-72719,-62872,7198
-369441,-3380976,2397119,-65930,-59685,-2912
-320599,-3108831,2390233,-68819,-58746,5488
-272975,-3135635,2328417,-69474,-57134,10669
-315184,-3226715,2442650,-69030,-43129,7235
-178489,-3168063,2387381,-65564,-35054,6975
-358410,-3137671,2414571,-71394,-45073,-1361
-301228,-3180103,2422039,-67332,-51305,5101
-344720,-3190596,2333533,-68494,-60325,7974
-240341,-3223078,2430884,-68290,-53637,7100
-193909,-3057070,2337743,-69010,-53631,5613
-387252,-3270068,2455991,-68378,-51771,-818
-235942,-3143346,2459452,-67690,-41514,9556
-460404,-3136003,2287249,-69322,-36684,8004
-338260,-3216857,2511507,-68728,-46742,4317
-175651,-3150061,2364112,-66844,-47155,2561
-444466,-3169470,2365562,-70549,-55790,1442
-277739,-3167717,2400922,-66999,-53769,8088
-232288,-3203821,2297787,-68380,-49692,6033
-362362,-3185801,2501157,-70386,-48369,5038
-222979,-3119002,2420868,-66408,-41062,7133
-456645,-3237996,2376249,-70377,-40033,1763
-242672,-3180403,2386507,-67163,-42618,7758
-57519,-3148145,2497465,-67609,-50397,6957
-495284,-3187949,2327007,-70890,-53519,1027
-144538,-3147092,2458317,-66180,-51642,5980
-481513,-3218756,2311379,-69860,-49043,352
-102268,-3120491,2494495,-69005,-49941,11637
-349291,-3207658,2341266,-67015,-35869,4837
-382489,-3172511,2434269,-69345,-45282,5745
-312233,-3169480,2431903,-68593,-50300,3117
-246108,-3153412,2395084,-68591,-48045,6150
-293920,-3203179,2368377,-68358,-49926,3482
-306868,-3171416,2396848,-68383,-55622,5200
-302138,-3137608,2431258,-69747,-49274,5545
-280766,-3219139,2372461,-66973,-41906,3723
-317031,-3144382,2443061,-70072,-45791,7391
-313291,-3197330,2394882,-66880,-42087,5274
-300813,-3144447,2420052,-69585,-49300,6276
-287075,-3222718,2364439,-67067,-49394,2761
-286918,-3128979,2418107,-69629,-52389,6335
-289522,-3180367,2383622,-68106,-51058,3924
