1660519,-3276481,2595424,-66483,43529,82626
1656590,-3271922,2613841,-66361,44009,82369
1663777,-3269392,2595992,-66586,43594,82861
1658430,-3275293,2613849,-66512,43923,82287
1661879,-3265952,2592893,-66568,43656,82943
1656603,-3272191,2619981,-66540,43753,82364
1671086,-3271268,2590181,-66422,43812,82837
1656737,-3272298,2616864,-66454,43649,82443
1665533,-3268023,2592951,-66532,43867,82760
1663940,-3272132,2620460,-66414,43639,82519
1654933,-3272833,2585784,-66501,43943,82477
1674239,-3267049,2630914,-66624,43670,82801
1660377,-3275967,2583001,-66521,43967,82475
1669285,-3266466,2620742,-66564,43614,82544
1656678,-3271601,2582989,-66500,43833,82685
1669271,-3264376,2626877,-66595,43588,82491
1660152,-3269151,2583425,-66494,43817,82867
1651210,-3271389,2622626,-66664,43652,82259
1659795,-3271001,2586978,-66556,43849,83074
1662414,-3275862,2622947,-66468,43669,82126
1663503,-3266505,2580758,-66618,43932,82972
1664119,-3274671,2626320,-66466,43610,82256
1650874,-3272273,2576919,-66596,43969,82870
1665552,-3273254,2633031,-66599,43581,82461
1656637,-3271470,2579847,-66542,43962,82608
1667238,-3263168,2633394,-66507,43497,82778
1653219,-3276128,2573146,-66649,43927,82399
1660107,-3269960,2629778,-66448,43582,82623
1662071,-3268107,2577096,-66664,43757,82762
1660320,-3272384,2629276,-66539,43733,82205
1661771,-3265569,2574456,-66748,43661,83101
1658756,-3273891,2632004,-66498,43610,82074
1661719,-3269833,2574521,-66682,43814,83049
1664029,-3272369,2629353,-66494,43790,82126
1663497,-3266481,2574590,-66753,43806,83049
1665643,-3266895,2641997,-66601,43655,82228
1652891,-3266948,2570526,-66699,43831,82818
1663838,-3263629,2638963,-66543,43485,82464
1654647,-3272372,2573736,-66728,43924,82712
1654892,-3271537,2632247,-66492,43478,82414
1653063,-3269278,2567168,-66706,43879,82636
1658312,-3271346,2641973,-66452,43539,82490
1664135,-3267071,2567691,-66568,43745,82738
1665611,-3273298,2639109,-66417,43783,82307
1651047,-3268043,2564387,-66798,43637,83000
1660305,-3276879,2641598,-66426,43910,81995
1661937,-3267887,2568202,-66718,43531,83153
1662264,-3271499,2635387,-66487,43695,82099
1663870,-3264591,2567998,-66649,43749,82921
1658342,-3275823,2644764,-66601,43717,82122
1661768,-3267698,2571359,-66760,43712,83075
1658567,-3271600,2638400,-66533,43586,82177
1659002,-3270743,2557909,-66540,43538,82739
1659947,-3269979,2642153,-66534,43686,82464
1654979,-3266069,2564028,-66778,43767,82635
1659840,-3272047,2642225,-66590,43765,82437
1662752,-3270845,2557855,-66627,43519,82580
1661675,-3268762,2645383,-66527,43780,82438
1655213,-3270866,2567180,-66631,43405,82815
1652985,-3272605,2644366,-66399,43895,82050
1654892,-3270336,2558444,-66640,43411,83208
1660268,-3274792,2650863,-66412,43909,81942
1654827,-3270209,2558432,-66637,43565,83131
1669302,-3267009,2654462,-66510,43737,82069
1660404,-3273426,2555519,-66522,43664,83052
1660527,-3272977,2647686,-66406,43497,82123
1656651,-3271109,2555203,-66635,43914,82846
1658635,-3272073,2657031,-66449,43276,82250
1665849,-3269903,2555510,-66541,44020,82741
1660302,-3268623,2660360,-66477,43295,82329
1656828,-3273488,2555026,-66556,43911,82742
1658578,-3269680,2650715,-66565,43457,82122
1665921,-3267778,2552490,-66489,43840,82924
1665794,-3273905,2654389,-66462,43446,82223
1667544,-3266350,2546593,-66619,43861,83054
1660880,-3275719,2653286,-66454,43465,81703
1658250,-3269721,2552721,-66596,43730,83289
1656781,-3270893,2653601,-66612,43491,81991
1662207,-3276531,2552517,-66449,43859,82975
1660599,-3273302,2653644,-66626,43317,81962
1658607,-3272154,2549142,-66422,43928,82953
1665713,-3265227,2660453,-66679,43346,82170
1663985,-3277462,2552559,-66408,44080,82846
