1777592,-3332313,2560281,-66083,34226,77382
1783664,-3333848,2547619,-65956,34011,77251
1784707,-3331885,2557970,-65915,34242,77695
1782101,-3335491,2559371,-65996,34040,76806
1780838,-3325151,2561031,-66012,34290,77776
1785515,-3339582,2559917,-66026,34026,76985
1775298,-3330753,2563631,-66299,34422,77434
1784683,-3327408,2554803,-65978,34295,77671
1776422,-3338512,2559475,-65837,34223,76966
1766420,-3334358,2553811,-66272,34235,77514
1771832,-3326619,2566164,-66266,34539,77176
1771658,-3330748,2560425,-66255,34415,77514
1778293,-3342783,2567428,-66098,35434,77202
1801925,-3328727,2560994,-66406,36717,77650
1816146,-3330597,2557925,-66092,38609,78261
1753513,-3336152,2570219,-66189,36362,77321
1611024,-3318750,2550753,-66176,33672,77095
1631535,-3356110,2584846,-66649,29928,73962
1630307,-3310925,2514147,-65094,37331,77552
1671136,-3378797,2629823,-67097,30313,74767
1672047,-3295703,2502909,-65928,41248,78737
1667975,-3344678,2593225,-66335,33020,76481
1564131,-3355326,2567105,-65748,33832,73135
1561539,-3296001,2579159,-66796,32871,79083
1558551,-3369617,2586828,-66166,31799,72745
1619754,-3339120,2551499,-65227,39234,76533
1554064,-3316308,2631760,-67791,31433,77327
1440989,-3342735,2541234,-64756,35124,74244
1413765,-3355861,2624071,-67125,27061,71623
1424787,-3292406,2540503,-65414,36671,77451
1389533,-3355298,2625477,-67364,28359,72471
1361848,-3304664,2537563,-65398,35380,74459
1194116,-3332666,2594687,-66774,25934,72768
1241010,-3347998,2622679,-66345,26368,71056
1222546,-3292456,2515876,-65983,35735,74818
1203030,-3355606,2634591,-66734,27291,71195
1077907,-3320482,2578114,-65977,28349,71192
1066470,-3301919,2600749,-66989,25605,73125
1025958,-3359344,2577171,-65800,29396,67735
1025704,-3312182,2608382,-66524,27270,72549
900985,-3294831,2591509,-67242,26204,72320
876496,-3368577,2588980,-65627,25539,66239
779940,-3297342,2563180,-66731,26245,70437
772204,-3308212,2628028,-66990,22284,70029
701617,-3326974,2568372,-66662,23722,65791
664828,-3288168,2575660,-65702,24731,71255
542627,-3333361,2637205,-68419,15718,62752
526202,-3259881,2512686,-65402,29962,72974
413949,-3338310,2661645,-68494,10778,61186
403552,-3296964,2546552,-64777,25682,67206
278645,-3247413,2643857,-69363,11446,67803
289654,-3367669,2581254,-64521,21516,61213
159354,-3255652,2600787,-68111,15653,66399
180461,-3284696,2635429,-67389,14813,66248
31964,-3317361,2556714,-65841,17200,60278
71059,-3288183,2663475,-67897,11261,65437
-74338,-3267851,2540017,-66242,19949,63631
-13024,-3330066,2697128,-67418,8536,61230
-178591,-3256431,2536605,-66521,18338,63679
-166045,-3290424,2629133,-67987,10125,62037
-227559,-3269255,2611381,-66890,13535,61501
-358360,-3292316,2562635,-66978,12309,61037
-305496,-3286618,2670789,-67477,9914,61503
-507452,-3259255,2574006,-66856,11448,60017
-488528,-3298993,2662853,-67165,7538,59744
-596117,-3246191,2547976,-67266,13489,61080
-538792,-3302897,2688377,-67258,5640,58696
-786580,-3240396,2550199,-66877,9777,58980
-798683,-3281356,2639001,-67525,3808,58645
-835686,-3268747,2598641,-66360,8513,58139
-984439,-3277205,2591058,-67295,3044,56727
-898037,-3242165,2691519,-67327,3166,58208
-1199329,-3260575,2548436,-66808,5088,57607
-1103581,-3293532,2653188,-67673,366,53673
-1198549,-3194400,2578374,-66962,7021,60034
-1358212,-3289893,2648576,-68582,-7195,52753
-1228860,-3247823,2630672,-65369,6602,56926
-1585104,-3228229,2607431,-69225,-7366,54146
-1458867,-3264155,2597953,-66521,2909,55056
-1592127,-3222479,2613693,-67787,-3063,54584
-1603286,-3275985,2640123,-67568,-4479,52340
-1634201,-3208078,2586174,-66718,2998,57397
-1794907,-3277825,2656123,-68887,-9667,49321
-1728780,-3233419,2603525,-65293,4177,57150
-2003712,-3227627,2661248,-70009,-13091,51086
-2042668,-3244280,2519560,-65240,208,52145
-1997119,-3241027,2760260,-67955,-13573,52723
-2313747,-3232377,2546200,-66761,-6000,50917
-2243614,-3225539,2644069,-68046,-8951,52229
-2201872,-3289817,2750810,-66064,-13168,49533
-2583447,-3192287,2557514,-67195,-10355,51341
-2459162,-3240382,2683847,-68404,-12983,50608
-2489400,-3276703,2654025,-65964,-9778,47580
-2657146,-3198241,2648413,-67612,-15974,52424
-2622911,-3228670,2709018,-67635,-11425,47780
-2889083,-3236291,2584566,-66913,-12625,49524
-2844609,-3238087,2693634,-67525,-17962,48430
-2824628,-3221204,2717303,-66534,-14424,47599
-3290168,-3192352,2576482,-67940,-20030,49314
-3133121,-3268214,2680351,-66610,-19195,44312
-3147596,-3214828,2733150,-67218,-22835,48337
-3447496,-3204923,2612780,-66960,-21959,47001
-3348893,-3254670,2744862,-66989,-23328,42800
-3623484,-3156352,2576322,-67725,-20985,48927
-3492081,-3263077,2747452,-66977,-28991,43871
-3422987,-3229648,2730668,-66580,-22740,44067
-3837976,-3160472,2598040,-67559,-26943,47045
-3739153,-3282435,2720639,-67314,-30700,39730
-3709159,-3167969,2692723,-66552,-24036,47981
-4011661,-3215425,2652725,-67927,-34223,39479
-3934837,-3201003,2645895,-66534,-24723,43817
-3919190,-3208938,2770991,-67988,-34380,43733
-4207222,-3210420,2633969,-66398,-30866,38669
-4088895,-3153571,2727595,-68794,-33804,45319
-4235079,-3243725,2653228,-66108,-31714,38138
-4396234,-3184497,2662010,-67873,-38283,40203
-4298530,-3139232,2705620,-67838,-32615,42175
-4470739,-3252531,2678218,-66464,-37526,36699
-4593842,-3165974,2628259,-67857,-37177,40596
-4428060,-3168095,2717219,-67512,-34197,38753
-4657935,-3211543,2658994,-67440,-38960,37248
-4553524,-3203411,2694697,-66895,-36016,39195
-4539353,-3174005,2768494,-68535,-36773,38121
-4975438,-3139161,2568633,-67450,-36969,37425
-4785510,-3233163,2777183,-66624,-43148,35283
